r,t,f,y,ProductionByTechnologyAnnual
REGION,SSCR00E00X,SSCREX,2018.0,174.5449
REGION,SSCR00E00X,SSCREX,2019.0,174.5449
REGION,SSCR00E00X,SSCREX,2020.0,174.5449
REGION,SSCR00E00X,SSCREX,2021.0,173.5405
REGION,SSCR00E00X,SSCREX,2022.0,172.5419
REGION,SSCR00E00X,SSCREX,2023.0,171.5491
REGION,SSCR00E00X,SSCREX,2024.0,170.562
REGION,SSCR00E00X,SSCREX,2025.0,169.5805
REGION,SSCR00E00X,SSCREX,2026.0,168.6047
REGION,SSCR00E00X,SSCREX,2027.0,167.6345
REGION,SSCR00E00X,SSCREX,2028.0,166.6699
REGION,SSCR00E00X,SSCREX,2029.0,165.7109
REGION,SSCR00I00X,SSCRU1,2031.0,4.3263
REGION,SSCR00I00X,SSCRU1,2032.0,4.3263
REGION,SSCR00I00X,SSCRU1,2033.0,4.3263
REGION,SSCR00I00X,SSCRU1,2034.0,4.3263
REGION,SSCR00I00X,SSCRU1,2035.0,4.3263
REGION,SSCR00I00X,SSCRU1,2036.0,4.3263
REGION,SSCR00I00X,SSCRU1,2037.0,4.3263
REGION,SSCR00I00X,SSCRU1,2038.0,4.3263
REGION,SSCR00I00X,SSCRU1,2039.0,4.3263
REGION,SSCR00I00X,SSCRU1,2040.0,4.3263
REGION,SSCR00I00X,SSCRU1,2041.0,4.3263
REGION,SSCR00I00X,SSCRU1,2042.0,4.3263
REGION,SSCR00I00X,SSCRU1,2043.0,4.3263
REGION,SSCR00I00X,SSCRU1,2044.0,4.3263
REGION,SSCR00I00X,SSCRU1,2045.0,4.3263
REGION,SSCR00I00X,SSCRU1,2046.0,4.3263
REGION,SSCR00I00X,SSCRU1,2047.0,4.3263
REGION,SSCR00I00X,SSCRU1,2048.0,4.3263
REGION,SSCR00I00X,SSCRU1,2049.0,4.3263
REGION,SSCR00I00X,SSCRU1,2050.0,4.3263
REGION,SSCR00I00X,SSCRU1,2051.0,4.3263
REGION,SSCR00I00X,SSCRU1,2052.0,4.3263
REGION,SSCR00I00X,SSCRU1,2053.0,4.3263
REGION,SSCR00I00X,SSCRU1,2054.0,4.3263
REGION,SSCR00X00X,SSCRU1,2015.0,312.993
REGION,SSCR00X00X,SSCRU1,2016.0,248.1027
REGION,SSCR00X00X,SSCRU1,2017.0,229.4541
REGION,SSCR00X00X,SSCRU1,2018.0,174.5449
REGION,SSCR00X00X,SSCRU1,2019.0,174.5449
REGION,SSCR00X00X,SSCRU1,2020.0,178.8712
REGION,SSCR00X00X,SSCRU1,2021.0,177.8668
REGION,SSCR00X00X,SSCRU1,2022.0,176.8682
REGION,SSCR00X00X,SSCRU1,2023.0,175.8754
REGION,SSCR00X00X,SSCRU1,2024.0,174.8883
REGION,SSCR00X00X,SSCRU1,2025.0,173.9068
REGION,SSCR00X00X,SSCRU1,2026.0,172.931
REGION,SSCR00X00X,SSCRU1,2027.0,171.9608
REGION,SSCR00X00X,SSCRU1,2028.0,170.9962
REGION,SSCR00X00X,SSCRU1,2029.0,170.0372
REGION,SSCR00X00X,SSCRU1,2030.0,4.3263
REGION,SSCR00X00X,SSWAT2,2015.0,0.0
REGION,SSCR00X00X,SSWAT2,2016.0,0.0
REGION,SSCR00X00X,SSWAT2,2017.0,0.0
REGION,SSCR00X00X,SSWAT2,2018.0,0.0
REGION,SSCR00X00X,SSWAT2,2019.0,0.0
REGION,SSCR00X00X,SSWAT2,2020.0,0.0
REGION,SSCR00X00X,SSWAT2,2021.0,0.0
REGION,SSCR00X00X,SSWAT2,2022.0,0.0
REGION,SSCR00X00X,SSWAT2,2023.0,0.0
REGION,SSCR00X00X,SSWAT2,2024.0,0.0
REGION,SSCR00X00X,SSWAT2,2025.0,0.0
REGION,SSCR00X00X,SSWAT2,2026.0,0.0
REGION,SSCR00X00X,SSWAT2,2027.0,0.0
REGION,SSCR00X00X,SSWAT2,2028.0,0.0
REGION,SSCR00X00X,SSWAT2,2029.0,0.0
REGION,SSCR00X00X,SSWAT2,2030.0,0.0
REGION,SSCRUDPROX,SSCRU2,2020.0,4.283
REGION,SSCRUDPROX,SSCRU2,2021.0,4.283
REGION,SSCRUDPROX,SSCRU2,2022.0,4.283
REGION,SSCRUDPROX,SSCRU2,2023.0,4.283
REGION,SSCRUDPROX,SSCRU2,2024.0,4.283
REGION,SSCRUDPROX,SSCRU2,2025.0,4.283
REGION,SSCRUDPROX,SSCRU2,2026.0,4.283
REGION,SSCRUDPROX,SSCRU2,2027.0,4.283
REGION,SSCRUDPROX,SSCRU2,2028.0,4.283
REGION,SSCRUDPROX,SSCRU2,2029.0,4.283
REGION,SSCRUDPROX,SSCRU2,2030.0,4.283
REGION,SSCRUDPROX,SSCRU2,2031.0,4.283
REGION,SSCRUDPROX,SSCRU2,2032.0,4.283
REGION,SSCRUDPROX,SSCRU2,2033.0,4.283
REGION,SSCRUDPROX,SSCRU2,2034.0,4.283
REGION,SSCRUDPROX,SSCRU2,2035.0,4.283
REGION,SSCRUDPROX,SSCRU2,2036.0,4.283
REGION,SSCRUDPROX,SSCRU2,2037.0,4.283
REGION,SSCRUDPROX,SSCRU2,2038.0,4.283
REGION,SSCRUDPROX,SSCRU2,2039.0,4.283
REGION,SSCRUDPROX,SSCRU2,2040.0,4.283
REGION,SSCRUDPROX,SSCRU2,2041.0,4.283
REGION,SSCRUDPROX,SSCRU2,2042.0,4.283
REGION,SSCRUDPROX,SSCRU2,2043.0,4.283
REGION,SSCRUDPROX,SSCRU2,2044.0,4.283
REGION,SSCRUDPROX,SSCRU2,2045.0,4.283
REGION,SSCRUDPROX,SSCRU2,2046.0,4.283
REGION,SSCRUDPROX,SSCRU2,2047.0,4.283
REGION,SSCRUDPROX,SSCRU2,2048.0,4.283
REGION,SSCRUDPROX,SSCRU2,2049.0,4.283
REGION,SSCRUDPROX,SSCRU2,2050.0,4.283
REGION,SSCRUDPROX,SSCRU2,2051.0,4.283
REGION,SSCRUDPROX,SSCRU2,2052.0,4.283
REGION,SSCRUDPROX,SSCRU2,2053.0,4.283
REGION,SSCRUDPROX,SSCRU2,2054.0,4.283
REGION,SSCRUDPROX,SSWAT2,2020.0,0.0
REGION,SSCRUDPROX,SSWAT2,2021.0,0.0
REGION,SSCRUDPROX,SSWAT2,2022.0,0.0
REGION,SSCRUDPROX,SSWAT2,2023.0,0.0
REGION,SSCRUDPROX,SSWAT2,2024.0,0.0
REGION,SSCRUDPROX,SSWAT2,2025.0,0.0
REGION,SSCRUDPROX,SSWAT2,2026.0,0.0
REGION,SSCRUDPROX,SSWAT2,2027.0,0.0
REGION,SSCRUDPROX,SSWAT2,2028.0,0.0
REGION,SSCRUDPROX,SSWAT2,2029.0,0.0
REGION,SSCRUDPROX,SSWAT2,2030.0,0.0
REGION,SSCRUDPROX,SSWAT2,2031.0,0.0
REGION,SSCRUDPROX,SSWAT2,2032.0,0.0
REGION,SSCRUDPROX,SSWAT2,2033.0,0.0
REGION,SSCRUDPROX,SSWAT2,2034.0,0.0
REGION,SSCRUDPROX,SSWAT2,2035.0,0.0
REGION,SSCRUDPROX,SSWAT2,2036.0,0.0
REGION,SSCRUDPROX,SSWAT2,2037.0,0.0
REGION,SSCRUDPROX,SSWAT2,2038.0,0.0
REGION,SSCRUDPROX,SSWAT2,2039.0,0.0
REGION,SSCRUDPROX,SSWAT2,2040.0,0.0
REGION,SSCRUDPROX,SSWAT2,2041.0,0.0
REGION,SSCRUDPROX,SSWAT2,2042.0,0.0
REGION,SSCRUDPROX,SSWAT2,2043.0,0.0
REGION,SSCRUDPROX,SSWAT2,2044.0,0.0
REGION,SSCRUDPROX,SSWAT2,2045.0,0.0
REGION,SSCRUDPROX,SSWAT2,2046.0,0.0
REGION,SSCRUDPROX,SSWAT2,2047.0,0.0
REGION,SSCRUDPROX,SSWAT2,2048.0,0.0
REGION,SSCRUDPROX,SSWAT2,2049.0,0.0
REGION,SSCRUDPROX,SSWAT2,2050.0,0.0
REGION,SSCRUDPROX,SSWAT2,2051.0,0.0
REGION,SSCRUDPROX,SSWAT2,2052.0,0.0
REGION,SSCRUDPROX,SSWAT2,2053.0,0.0
REGION,SSCRUDPROX,SSWAT2,2054.0,0.0
REGION,SSCRUDRE1X,SSHFOI,2020.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2021.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2022.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2023.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2024.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2025.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2026.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2027.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2028.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2029.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2030.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2031.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2032.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2033.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2034.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2035.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2036.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2037.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2038.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2039.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2040.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2041.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2042.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2043.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2044.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2045.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2046.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2047.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2048.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2049.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2050.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2051.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2052.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2053.0,0.4283
REGION,SSCRUDRE1X,SSHFOI,2054.0,0.4283
REGION,SSCRUDRE1X,SSLFOI,2020.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2021.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2022.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2023.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2024.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2025.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2026.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2027.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2028.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2029.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2030.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2031.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2032.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2033.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2034.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2035.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2036.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2037.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2038.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2039.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2040.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2041.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2042.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2043.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2044.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2045.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2046.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2047.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2048.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2049.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2050.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2051.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2052.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2053.0,3.8547
REGION,SSCRUDRE1X,SSLFOI,2054.0,3.8547
REGION,SSEL00T00X,SSEL02,2015.0,0.7309
REGION,SSEL00T00X,SSEL02,2016.0,0.7309
REGION,SSEL00T00X,SSEL02,2017.0,0.7309
REGION,SSEL00T00X,SSEL02,2018.0,0.7309
REGION,SSEL00T00X,SSEL02,2019.0,0.7309
REGION,SSEL00T00X,SSEL02,2020.0,5.9549
REGION,SSEL00T00X,SSEL02,2021.0,6.3263
REGION,SSEL00T00X,SSEL02,2022.0,6.7188
REGION,SSEL00T00X,SSEL02,2023.0,7.1136
REGION,SSEL00T00X,SSEL02,2024.0,7.5752
REGION,SSEL00T00X,SSEL02,2025.0,8.0398
REGION,SSEL00T00X,SSEL02,2026.0,8.5314
REGION,SSEL00T00X,SSEL02,2027.0,9.0518
REGION,SSEL00T00X,SSEL02,2028.0,9.6025
REGION,SSEL00T00X,SSEL02,2029.0,10.1853
REGION,SSEL00T00X,SSEL02,2030.0,10.8021
REGION,SSEL00T00X,SSEL02,2031.0,11.4642
REGION,SSEL00T00X,SSEL02,2032.0,12.1656
REGION,SSEL00T00X,SSEL02,2033.0,12.909
REGION,SSEL00T00X,SSEL02,2034.0,13.697
REGION,SSEL00T00X,SSEL02,2035.0,14.5325
REGION,SSEL00T00X,SSEL02,2036.0,15.4185
REGION,SSEL00T00X,SSEL02,2037.0,16.3582
REGION,SSEL00T00X,SSEL02,2038.0,17.3548
REGION,SSEL00T00X,SSEL02,2039.0,18.4117
REGION,SSEL00T00X,SSEL02,2040.0,19.5328
REGION,SSEL00T00X,SSEL02,2041.0,20.9688
REGION,SSEL00T00X,SSEL02,2042.0,22.5102
REGION,SSEL00T00X,SSEL02,2043.0,22.8668
REGION,SSEL00T00X,SSEL02,2044.0,22.7378
REGION,SSEL00T00X,SSEL02,2045.0,22.5994
REGION,SSEL00T00X,SSEL02,2046.0,22.4507
REGION,SSEL00T00X,SSEL02,2047.0,22.2056
REGION,SSEL00T00X,SSEL02,2048.0,21.9322
REGION,SSEL00T00X,SSEL02,2049.0,21.6388
REGION,SSEL00T00X,SSEL02,2050.0,21.3238
REGION,SSEL00T00X,SSEL02,2051.0,21.1428
REGION,SSEL00T00X,SSEL02,2052.0,20.9548
REGION,SSEL00T00X,SSEL02,2053.0,20.7595
REGION,SSEL00T00X,SSEL02,2054.0,20.5566
REGION,SSEL00T00X,SSEL02,2055.0,20.346
REGION,SSEL00T00X,SSEL02,2056.0,20.1272
REGION,SSEL00T00X,SSEL02,2057.0,20.0114
REGION,SSEL00T00X,SSEL02,2058.0,19.6662
REGION,SSEL00T00X,SSEL02,2059.0,19.7663
REGION,SSEL00T00X,SSEL02,2060.0,19.6367
REGION,SSEL00T00X,SSEL02,2061.0,19.0386
REGION,SSEL00T00X,SSEL02,2062.0,19.1122
REGION,SSEL00T00X,SSEL02,2063.0,19.1877
REGION,SSEL00T00X,SSEL02,2064.0,19.265
REGION,SSEL00T00X,SSEL02,2065.0,19.2893
REGION,SSEL00T00X,SSEL02,2066.0,19.6913
REGION,SSEL00T00X,SSEL02,2067.0,18.9797
REGION,SSEL00T00X,SSEL02,2068.0,19.2359
REGION,SSEL00T00X,SSEL02,2069.0,19.4462
REGION,SSEL00T00X,SSEL02,2070.0,19.3896
REGION,SSEL00TDTX,SSEL03,2015.0,0.6924
REGION,SSEL00TDTX,SSEL03,2016.0,0.6924
REGION,SSEL00TDTX,SSEL03,2017.0,0.6924
REGION,SSEL00TDTX,SSEL03,2018.0,0.6924
REGION,SSEL00TDTX,SSEL03,2019.0,0.6924
REGION,SSEL00TDTX,SSEL03,2020.0,5.6415
REGION,SSEL00TDTX,SSEL03,2021.0,5.9933
REGION,SSEL00TDTX,SSEL03,2022.0,6.3651
REGION,SSEL00TDTX,SSEL03,2023.0,6.7392
REGION,SSEL00TDTX,SSEL03,2024.0,7.1765
REGION,SSEL00TDTX,SSEL03,2025.0,7.6166
REGION,SSEL00TDTX,SSEL03,2026.0,8.0824
REGION,SSEL00TDTX,SSEL03,2027.0,8.5753
REGION,SSEL00TDTX,SSEL03,2028.0,9.0971
REGION,SSEL00TDTX,SSEL03,2029.0,9.6493
REGION,SSEL00TDTX,SSEL03,2030.0,10.2336
REGION,SSEL00TDTX,SSEL03,2031.0,10.8753
REGION,SSEL00TDTX,SSEL03,2032.0,11.5561
REGION,SSEL00TDTX,SSEL03,2033.0,12.2785
REGION,SSEL00TDTX,SSEL03,2034.0,13.0453
REGION,SSEL00TDTX,SSEL03,2035.0,13.8594
REGION,SSEL00TDTX,SSEL03,2036.0,14.7239
REGION,SSEL00TDTX,SSEL03,2037.0,15.6419
REGION,SSEL00TDTX,SSEL03,2038.0,16.6167
REGION,SSEL00TDTX,SSEL03,2039.0,17.652
REGION,SSEL00TDTX,SSEL03,2040.0,18.7515
REGION,SSEL00TDTX,SSEL03,2041.0,20.1301
REGION,SSEL00TDTX,SSEL03,2042.0,21.6098
REGION,SSEL00TDTX,SSEL03,2043.0,21.9521
REGION,SSEL00TDTX,SSEL03,2044.0,21.8283
REGION,SSEL00TDTX,SSEL03,2045.0,21.6954
REGION,SSEL00TDTX,SSEL03,2046.0,21.5527
REGION,SSEL00TDTX,SSEL03,2047.0,21.3174
REGION,SSEL00TDTX,SSEL03,2048.0,21.0549
REGION,SSEL00TDTX,SSEL03,2049.0,20.7732
REGION,SSEL00TDTX,SSEL03,2050.0,20.4708
REGION,SSEL00TDTX,SSEL03,2051.0,20.2971
REGION,SSEL00TDTX,SSEL03,2052.0,20.1166
REGION,SSEL00TDTX,SSEL03,2053.0,19.9291
REGION,SSEL00TDTX,SSEL03,2054.0,19.7344
REGION,SSEL00TDTX,SSEL03,2055.0,19.5321
REGION,SSEL00TDTX,SSEL03,2056.0,19.3221
REGION,SSEL00TDTX,SSEL03,2057.0,19.211
REGION,SSEL00TDTX,SSEL03,2058.0,18.8795
REGION,SSEL00TDTX,SSEL03,2059.0,18.9757
REGION,SSEL00TDTX,SSEL03,2060.0,18.8512
REGION,SSEL00TDTX,SSEL03,2061.0,18.2771
REGION,SSEL00TDTX,SSEL03,2062.0,18.3478
REGION,SSEL00TDTX,SSEL03,2063.0,18.4202
REGION,SSEL00TDTX,SSEL03,2064.0,18.4944
REGION,SSEL00TDTX,SSEL03,2065.0,18.5178
REGION,SSEL00TDTX,SSEL03,2066.0,18.9037
REGION,SSEL00TDTX,SSEL03,2067.0,18.2205
REGION,SSEL00TDTX,SSEL03,2068.0,18.4664
REGION,SSEL00TDTX,SSEL03,2069.0,18.6683
REGION,SSEL00TDTX,SSEL03,2070.0,18.614
REGION,SSFW00P00X,SSFW3X,2015.0,6.4676
REGION,SSFW00P00X,SSFW3X,2016.0,6.5286
REGION,SSFW00P00X,SSFW3X,2017.0,6.5902
REGION,SSFW00P00X,SSFW3X,2018.0,6.6523
REGION,SSFW00P00X,SSFW3X,2019.0,6.7151
REGION,SSFW00P00X,SSFW3X,2020.0,6.7784
REGION,SSFW00P00X,SSFW3X,2021.0,6.8443
REGION,SSFW00P00X,SSFW3X,2022.0,6.9087
REGION,SSFW00P00X,SSFW3X,2023.0,6.972
REGION,SSFW00P00X,SSFW3X,2024.0,7.0343
REGION,SSFW00P00X,SSFW3X,2025.0,7.0958
REGION,SSFW00P00X,SSFW3X,2026.0,7.1566
REGION,SSFW00P00X,SSFW3X,2027.0,7.2169
REGION,SSFW00P00X,SSFW3X,2028.0,7.2767
REGION,SSFW00P00X,SSFW3X,2029.0,7.3359
REGION,SSFW00P00X,SSFW3X,2030.0,7.3946
REGION,SSFW00P00X,SSFW3X,2031.0,7.3753
REGION,SSFW00P00X,SSFW3X,2032.0,7.3553
REGION,SSFW00P00X,SSFW3X,2033.0,7.3348
REGION,SSFW00P00X,SSFW3X,2034.0,7.3138
REGION,SSFW00P00X,SSFW3X,2035.0,7.2927
REGION,SSFW00P00X,SSFW3X,2036.0,7.2714
REGION,SSFW00P00X,SSFW3X,2037.0,7.2499
REGION,SSFW00P00X,SSFW3X,2038.0,7.2284
REGION,SSFW00P00X,SSFW3X,2039.0,7.2067
REGION,SSFW00P00X,SSFW3X,2040.0,7.1851
REGION,SSFW00P00X,SSFW3X,2041.0,7.1044
REGION,SSFW00P00X,SSFW3X,2042.0,7.0247
REGION,SSFW00P00X,SSFW3X,2043.0,6.9458
REGION,SSFW00P00X,SSFW3X,2044.0,6.8678
REGION,SSFW00P00X,SSFW3X,2045.0,6.7907
REGION,SSFW00P00X,SSFW3X,2046.0,6.7145
REGION,SSFW00P00X,SSFW3X,2047.0,6.6392
REGION,SSFW00P00X,SSFW3X,2048.0,6.5648
REGION,SSFW00P00X,SSFW3X,2049.0,6.4912
REGION,SSFW00P00X,SSFW3X,2050.0,6.4183
REGION,SSFW00P00X,SSFW3X,2051.0,6.3422
REGION,SSFW00P00X,SSFW3X,2052.0,6.2669
REGION,SSFW00P00X,SSFW3X,2053.0,6.1923
REGION,SSFW00P00X,SSFW3X,2054.0,6.1185
REGION,SSFW00P00X,SSFW3X,2055.0,6.0454
REGION,SSFW00P00X,SSFW3X,2056.0,5.973
REGION,SSFW00P00X,SSFW3X,2057.0,5.9012
REGION,SSFW00P00X,SSFW3X,2058.0,5.8301
REGION,SSFW00P00X,SSFW3X,2059.0,5.7597
REGION,SSFW00P00X,SSFW3X,2060.0,5.6899
REGION,SSFW00P00X,SSFW3X,2061.0,5.6165
REGION,SSFW00P00X,SSFW3X,2062.0,5.5439
REGION,SSFW00P00X,SSFW3X,2063.0,5.4721
REGION,SSFW00P00X,SSFW3X,2064.0,5.401
REGION,SSFW00P00X,SSFW3X,2065.0,5.3307
REGION,SSFW00P00X,SSFW3X,2066.0,5.2612
REGION,SSFW00P00X,SSFW3X,2067.0,5.1924
REGION,SSFW00P00X,SSFW3X,2068.0,5.1245
REGION,SSFW00P00X,SSFW3X,2069.0,5.0573
REGION,SSFW00P00X,SSFW3X,2070.0,4.9909
REGION,SSGOCVP02N,SSEL01,2024.0,1.2259
REGION,SSGOCVP02N,SSEL01,2025.0,1.8493
REGION,SSGOCVP02N,SSEL01,2026.0,2.5083
REGION,SSGOCVP02N,SSEL01,2027.0,3.2053
REGION,SSGOCVP02N,SSEL01,2028.0,3.9423
REGION,SSGOCVP02N,SSEL01,2029.0,4.7252
REGION,SSGOCVP02N,SSEL01,2030.0,5.5582
REGION,SSGOCVP02N,SSEL01,2031.0,6.4732
REGION,SSGOCVP02N,SSEL01,2032.0,7.3983
REGION,SSGOCVP02N,SSEL01,2033.0,8.3764
REGION,SSGOCVP02N,SSEL01,2034.0,9.4111
REGION,SSGOCVP02N,SSEL01,2035.0,10.5058
REGION,SSGOCVP02N,SSEL01,2036.0,10.7222
REGION,SSGOCVP02N,SSEL01,2037.0,10.7222
REGION,SSGOCVP02N,SSEL01,2038.0,10.7222
REGION,SSGOCVP02N,SSEL01,2039.0,10.7222
REGION,SSGOCVP02N,SSEL01,2040.0,10.7222
REGION,SSGOCVP02N,SSEL01,2041.0,10.7222
REGION,SSGOCVP02N,SSEL01,2042.0,10.7222
REGION,SSGOCVP02N,SSEL01,2043.0,10.7222
REGION,SSGOCVP02N,SSEL01,2044.0,10.7222
REGION,SSGOCVP02N,SSEL01,2045.0,10.7222
REGION,SSGOCVP02N,SSEL01,2046.0,10.7222
REGION,SSGOCVP02N,SSEL01,2047.0,10.7222
REGION,SSGOCVP02N,SSEL01,2048.0,10.7222
REGION,SSGOCVP02N,SSEL01,2049.0,10.7222
REGION,SSGOCVP02N,SSEL01,2050.0,10.7222
REGION,SSGOCVP02N,SSEL01,2051.0,10.7222
REGION,SSGOCVP02N,SSEL01,2052.0,10.7222
REGION,SSGOCVP02N,SSEL01,2053.0,10.7222
REGION,SSGOCVP02N,SSEL01,2054.0,10.7222
REGION,SSGOCVP02N,SSEL01,2055.0,10.7222
REGION,SSGOCVP02N,SSEL01,2056.0,10.7222
REGION,SSGOCVP02N,SSEL01,2057.0,10.7222
REGION,SSGOCVP02N,SSEL01,2058.0,10.4069
REGION,SSGOCVP02N,SSEL01,2059.0,10.5455
REGION,SSGOCVP02N,SSEL01,2060.0,10.4461
REGION,SSGOCVP02N,SSEL01,2061.0,9.8477
REGION,SSGOCVP02N,SSEL01,2062.0,9.9495
REGION,SSGOCVP02N,SSEL01,2063.0,10.0539
REGION,SSGOCVP02N,SSEL01,2064.0,10.1609
REGION,SSGOCVP02N,SSEL01,2065.0,9.9413
REGION,SSGOCVP02N,SSEL01,2066.0,10.102
REGION,SSGOCVP02N,SSEL01,2067.0,9.0829
REGION,SSGOCVP02N,SSEL01,2068.0,9.0561
REGION,SSGOCVP02N,SSEL01,2069.0,9.0207
REGION,SSGOCVP02N,SSEL01,2070.0,8.9433
REGION,SSGOCVP02N,SSWAT2,2024.0,0.0089
REGION,SSGOCVP02N,SSWAT2,2025.0,0.0134
REGION,SSGOCVP02N,SSWAT2,2026.0,0.0181
REGION,SSGOCVP02N,SSWAT2,2027.0,0.0231
REGION,SSGOCVP02N,SSWAT2,2028.0,0.0285
REGION,SSGOCVP02N,SSWAT2,2029.0,0.0341
REGION,SSGOCVP02N,SSWAT2,2030.0,0.0401
REGION,SSGOCVP02N,SSWAT2,2031.0,0.0468
REGION,SSGOCVP02N,SSWAT2,2032.0,0.0534
REGION,SSGOCVP02N,SSWAT2,2033.0,0.0605
REGION,SSGOCVP02N,SSWAT2,2034.0,0.068
REGION,SSGOCVP02N,SSWAT2,2035.0,0.0759
REGION,SSGOCVP02N,SSWAT2,2036.0,0.0774
REGION,SSGOCVP02N,SSWAT2,2037.0,0.0774
REGION,SSGOCVP02N,SSWAT2,2038.0,0.0774
REGION,SSGOCVP02N,SSWAT2,2039.0,0.0774
REGION,SSGOCVP02N,SSWAT2,2040.0,0.0774
REGION,SSGOCVP02N,SSWAT2,2041.0,0.0774
REGION,SSGOCVP02N,SSWAT2,2042.0,0.0774
REGION,SSGOCVP02N,SSWAT2,2043.0,0.0774
REGION,SSGOCVP02N,SSWAT2,2044.0,0.0774
REGION,SSGOCVP02N,SSWAT2,2045.0,0.0774
REGION,SSGOCVP02N,SSWAT2,2046.0,0.0774
REGION,SSGOCVP02N,SSWAT2,2047.0,0.0774
REGION,SSGOCVP02N,SSWAT2,2048.0,0.0774
REGION,SSGOCVP02N,SSWAT2,2049.0,0.0774
REGION,SSGOCVP02N,SSWAT2,2050.0,0.0774
REGION,SSGOCVP02N,SSWAT2,2051.0,0.0774
REGION,SSGOCVP02N,SSWAT2,2052.0,0.0774
REGION,SSGOCVP02N,SSWAT2,2053.0,0.0774
REGION,SSGOCVP02N,SSWAT2,2054.0,0.0774
REGION,SSGOCVP02N,SSWAT2,2055.0,0.0774
REGION,SSGOCVP02N,SSWAT2,2056.0,0.0774
REGION,SSGOCVP02N,SSWAT2,2057.0,0.0774
REGION,SSGOCVP02N,SSWAT2,2058.0,0.0752
REGION,SSGOCVP02N,SSWAT2,2059.0,0.0762
REGION,SSGOCVP02N,SSWAT2,2060.0,0.0754
REGION,SSGOCVP02N,SSWAT2,2061.0,0.0711
REGION,SSGOCVP02N,SSWAT2,2062.0,0.0719
REGION,SSGOCVP02N,SSWAT2,2063.0,0.0726
